"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DIO3OS",-1.78993540620473,0.439225424479111,-10.7482026700698,1.44719959029111e-21,6.56813489728743e-20,38.2254590389551
"DKFZp566F0947",-1.78713289211085,0.280803709682698,-12.0704824250592,1.45406015394284e-25,1.11834985351535e-23,47.3510877742115
"FRMD7",-1.78500573771863,0.252074065107876,-12.0345584684541,1.8719482368381e-25,1.42345769511414e-23,47.1005361704241
"HAPLN2",-1.77973971494204,0.4547898215609,-10.122248502557,1.03313064106824e-19,3.69124389151881e-18,33.9986878666403
"CDC25C",1.77817745881432,2.69250878128031,20.6865810637386,1.32117443204734e-51,5.3245971960372e-48,106.845387227648
"CBLN4",-1.77214027569435,0.891573659147557,-8.811481719464,5.94454040515786e-16,1.24909732746962e-14,25.4381192975746
"TRH",-1.77139502276316,1.01961449982543,-6.39092974478348,1.13442216697489e-09,8.59065805588538e-09,11.2144573629755
"DPT",-1.77105175476621,1.80140145757696,-8.60155123946617,2.27639017298784e-15,4.30718670196037e-14,24.1125987122259
"HSPB3",-1.76797771107052,0.691758189164159,-9.84415907056752,6.71410875281131e-19,2.168205215992e-17,32.1463686097336
"PENK",-1.76789396566071,0.456034539465529,-8.43213528515592,6.65824264608811e-15,1.17693199615194e-13,23.0535884985428
"GRIA3",-1.7670977701513,0.827633093325195,-9.46986205881882,8.11057909565549e-18,2.26366037889964e-16,29.6818258783277
"NRK",-1.76210804956169,1.01771282452881,-8.29217309428973,1.60428262049763e-14,2.6520015656807e-13,22.186233782624
"ZNF835",-1.76142395122543,0.928941402063108,-9.14793886130622,6.72237231079934e-17,1.61842920471825e-15,27.5912332486685
"DMRTA2",1.75942352271723,1.54015245779562,8.38371125789601,9.03286581149618e-15,1.56107443368319e-13,22.7527151828066
"SYT9",-1.75572341516612,0.515801986437255,-9.04727304730009,1.29486888124642e-16,2.99230536995374e-15,26.943481663395
"BMPER",-1.75482439078805,1.17774921025214,-8.26381165077582,1.91564065302346e-14,3.12567407279965e-13,22.0113317960874
"ITGA8",-1.74822184874882,1.12400306261296,-9.03834049480432,1.37223595397192e-16,3.1602201952558e-15,26.8861470547512
"SEL1L2",-1.74719331717201,0.140855008766021,-13.867116450995,4.32046769498153e-31,5.40756177152627e-29,59.9789502267472
"HIST1H2AM",1.74467619239892,1.80702072712205,16.9557126343072,1.42707774848726e-40,3.68680047561114e-38,81.6484245836519
"BCHE",-1.74463595136354,1.60406812528474,-8.16582074207519,3.5279306393783e-14,5.55770347301533e-13,21.4093018124957
"LOC285629",1.74315001344587,1.9268211349624,9.33259223726985,2.00513336846205e-17,5.29560190142579e-16,28.7869218496373
"LOC134466",-1.73907256146468,1.31543063793804,-10.3674994372159,1.95710911783114e-20,7.51194396826957e-19,35.6458690172414
"JSRP1",1.73109106831182,2.4505741691032,10.3414141675662,2.33724685180931e-20,8.9031873933477e-19,35.4701011647173
"PRND",-1.72690123080744,0.942333656808938,-7.76313667414068,4.18037623289888e-13,5.48786719668699e-12,18.97392060647
"C15orf51",-1.72542122766056,0.323677494988602,-11.225663759978,5.34334350961996e-23,2.90356335146952e-21,41.4945172381443
"SGCA",-1.72470273255686,1.33435631342729,-8.39203082182261,8.57218640217338e-15,1.48912179474307e-13,22.8043484836753
"RUNX1T1",-1.72449623840148,1.235026826992,-8.45828478991801,5.64525832542489e-15,1.00848936627338e-13,23.2164045111138
"SNTG2",-1.72040169069659,0.291060499690671,-9.43715283238942,1.00672170527139e-17,2.77137282553605e-16,29.4681304178482
"BAI3",-1.72038257277016,0.932952559621299,-7.87290761076714,2.143797216444e-13,2.96293948618402e-12,19.6314488617989
"CMTM5",-1.71939552823458,0.270373221736581,-11.8586752727659,6.43759342212488e-25,4.51999808533932e-23,45.8755602961721
"DQX1",1.71076078701888,1.31323530570553,9.91582692033367,4.15144681761946e-19,1.37818459344069e-17,32.6220900961347
"CCL23",-1.70064054116738,0.671764680509921,-9.19282991220843,5.0137955626823e-17,1.23361409503799e-15,27.8810358253079
"LOC145820",-1.69710777178795,0.864240800221752,-9.74282424619214,1.32236788523088e-18,4.11219679865546e-17,31.4757597298039
"TNNT3",-1.69524822270461,0.868071190003538,-7.50498172203422,1.97262182217064e-12,2.34238670233121e-11,17.4473301706681
"TMEM196",-1.69480483336259,0.260058935455057,-11.886689217848,5.28890522784855e-25,3.73953435952197e-23,46.0704710571973
"CTSG",-1.68535659072444,0.598993921284077,-8.36330144568698,1.02696059433637e-14,1.75971793677485e-13,22.6261505325301
"PDIA2",1.68238761193661,1.90027128747075,8.50802124213421,4.12176139561222e-15,7.53015538376989e-14,23.5267343744717
"COL6A6",-1.67986898151013,0.841651747381334,-7.17784139712444,1.35333316016968e-11,1.39493690591198e-10,15.5547760477139
"LOC642587",1.67958760122806,1.81289951341782,7.71326582534074,5.65328258719671e-13,7.27918833320134e-12,18.6768237459477
"STAB2",-1.67870159589184,0.277887860064238,-11.0039492821871,2.48258145336124e-22,1.25379696407725e-20,39.9722039026182
"SIX1",1.67193909304367,2.39706522673345,9.77413763382319,1.07275249097694e-18,3.3829476440808e-17,31.6827251686316
"NKAPL",-1.67106468818209,0.579985881713848,-11.1192211936784,1.11800328982043e-22,5.82141713001848e-21,40.7627924604606
"RIC3",-1.67078364281858,1.41302636843119,-8.25279240639843,2.05215723508466e-14,3.34030859807681e-13,21.9434562597118
"PLAC9",-1.66970933931936,1.45060830828452,-7.68979727588956,6.51385906465427e-13,8.29189981123489e-12,18.5373713013787
"VIP",-1.66945589385562,0.329545385141355,-12.0527660467765,1.64700154686453e-25,1.25714879435103e-23,47.2275105685066
"TEX15",-1.66781916635427,1.00173903442153,-6.75035838673585,1.55795099519903e-10,1.34797211267735e-09,13.1578216307888
"LGALS7B",1.66689151452853,1.6524632410821,7.33537252208483,5.38501198997051e-12,5.96883259680394e-11,16.4600723483007
"MNX1",1.66318944312558,1.74961569201444,6.7257421965649,1.78856400278268e-10,1.52911978023224e-09,13.022565361555
"MAMDC2",-1.66099414766432,1.89358192890011,-8.91738343993701,3.00414816468147e-16,6.5943997458057e-15,26.1121232754435
"ABCC8",-1.66047866043501,0.655534943709291,-7.47667040826028,2.33461284581133e-12,2.73675296427831e-11,17.2816508986544
"SLC1A7",-1.65967609212561,1.07550189295199,-8.98907378116911,1.88910096159577e-16,4.27722173900185e-15,26.5703495311886
"AGTR1",-1.65857375342669,0.777165461169905,-8.75127548103537,8.74913030776576e-16,1.77011771919466e-14,25.056513170607
"CCDC141",-1.65142690887055,0.743776238753641,-9.6806273651682,2.00224821602229e-18,6.09475888233614e-17,31.0653690182425
"FGF10",-1.65098507517153,0.134387659564263,-16.0579695476549,7.76496237513581e-38,1.59665057980981e-35,75.3963540373166
"CHRNA1",1.64546423940913,1.42613328465029,9.30336418152494,2.42978436978955e-17,6.30149096983645e-16,28.5970299412276
"LGALS7",1.64162628559922,1.83460407623563,8.88220926127086,3.76988711758487e-16,8.14222886457156e-15,25.8878732909912
"SGOL1",1.64061589864862,2.55632915877802,19.8298188294423,3.96813947892055e-49,5.41922901442137e-46,101.190846955758
"DMBX1",1.63821279906654,1.49823913526327,6.93350320438619,5.52724119454227e-11,5.14930362049105e-10,14.1737573402144
"GPR1",-1.63240270463355,0.653401302683569,-8.7869787219245,6.95804903750594e-16,1.43954462171234e-14,25.2826723969139
"ACTL8",1.63152456803621,1.25508398926496,6.84287516616909,9.24884785861078e-11,8.27591177614857e-10,13.6689232684655
"CXorf57",-1.63020467809732,1.20020409668047,-8.08823370619453,5.70744929406369e-14,8.62796779629988e-13,20.9351673324677
"IGSF9B",-1.62804432895726,0.775115669023849,-7.99377067329635,1.02214244153235e-13,1.49471642520453e-12,20.3610011615296
"MMP12",1.62651385573044,2.39879068908506,9.65293779479068,2.40768356148974e-18,7.20909828344423e-17,30.8829691788594
"PLCXD3",-1.62135188117853,1.33047453671396,-7.13062542541403,1.78001043853752e-11,1.79884605551502e-10,15.285682796033
"MMP1",1.62088105137809,2.35482552857953,10.3529252348683,2.1611895549459e-20,8.24813081850661e-19,35.54764877862
"GRHL3",1.61724221864373,2.0029029254795,9.44501621241667,9.5577699737961e-18,2.64195641621352e-16,29.5194777025045
"NEIL3",1.61603274242265,2.32239302930936,15.7252819471002,8.11873190291589e-37,1.51482006088572e-34,73.0665437562309
"SERPIND1",-1.61285883714124,0.700636651635686,-7.39665992113246,3.75150769826207e-12,4.26858450749176e-11,16.815334865052
"TERT",1.61233504407787,1.60695306700532,9.5275278172445,5.53730843617125e-18,1.57825038610024e-16,30.0592452138655
"WFIKKN2",-1.61232861006996,1.06986518416843,-7.55065178128545,1.50210907879746e-12,1.82394814644314e-11,17.7153296597912
"ZNF208",-1.606561466992,1.28385967980029,-7.87509640184854,2.11533851143788e-13,2.92762268846049e-12,19.6446092601459
"PTTG3P",1.60550064601001,1.19949788253659,13.0997985707645,1.00672757091755e-28,1.05659204591456e-26,54.5690225973601
"PI16",-1.60335420795381,1.24051270742237,-7.811556396439,3.1155537615982e-13,4.1994330334425e-12,19.2633514619048
"KRT16",1.60209882242762,2.08193318936229,7.29703009368273,6.74584066176457e-12,7.35581359173257e-11,16.2386775679403
"CDC45",1.60201589365642,2.85168899553069,16.7587753228502,5.65574003898483e-40,1.37311828344076e-37,80.2817702954268
"GRIN2A",-1.5981602657268,1.0058136121895,-7.08004786305819,2.3846561376387e-11,2.37065642967723e-10,14.998601442751
"DMRTC1B",-1.59432454397203,0.992967306495514,-7.64821178834413,8.3684357148387e-13,1.05066883544994e-11,18.2908328415824
"PTCHD1",-1.59337458278892,1.04949052791397,-7.42530177185121,3.16666505111666e-12,3.63184219949072e-11,16.9819388476142
"ZYG11A",1.59163292662294,1.60650011656862,6.98880446822801,4.02948261360715e-11,3.84460720392035e-10,14.4838007425578
"EPHA5",-1.58979523103409,0.429168711224117,-9.42411081849617,1.09723590271761e-17,2.9959892514448e-16,29.3830029883606
"KIAA1210",-1.58755843107004,1.27478487589265,-7.15482989862901,1.54690896602302e-11,1.57831709237113e-10,15.4234978310196
"SCEL",1.58541827745059,1.79588435101872,7.166989984337,1.44144048640048e-11,1.47743983934161e-10,15.4928388839401
"PRKG1",-1.58170708902763,1.29548595684338,-8.26640008451419,1.88490129751129e-14,3.08300698426543e-13,22.0272822643194
"KRT6A",1.5813566131766,1.98489195694756,6.67933336030263,2.3183344672847e-10,1.94006469477799e-09,12.7684152170012
"FOXG1",1.57840118591916,1.50767235755675,5.77573795852237,2.89156996033822e-08,1.71477416924001e-07,8.05518905653427
"C1orf182",1.57608746158301,1.37687790449904,11.1904286721032,6.82374127859656e-23,3.64735306379309e-21,41.2521234794029
"PLN",-1.57497779053893,1.95271026172598,-8.18562256192459,3.11923051954572e-14,4.95316108742047e-13,21.5306725889637
"TRIM15",1.57328217243844,1.3594726184467,6.69114771462117,2.17038667448832e-10,1.82917030019298e-09,12.8330089563323
"FAM180A",-1.5717387341199,1.14450930108545,-8.94605486226198,2.49589641637339e-16,5.54518287611248e-15,26.2951963062739
"ADAMDEC1",1.57167708353469,2.11929495630378,8.61543230757864,2.08389338549748e-15,3.95782616504804e-14,24.1997994106492
"KIAA0408",-1.57107274071929,0.385723315476182,-8.64574205910624,1.71789885259228e-15,3.30633999795483e-14,24.3904274884717
"SPC24",1.56617019916074,2.2384541880903,13.3761810347047,1.41523047944742e-29,1.56694007644753e-27,56.5160638926909
"LOC255167",-1.56588724295023,0.753529389889477,-7.44915674480392,2.74905605072707e-12,3.1873549181934e-11,17.1209766028296
"ATP10B",1.56364252447862,1.63901165762951,6.7638461970137,1.44427723573651e-10,1.25771955822499e-09,13.2320633400304
"TCF21",-1.56044136633603,1.38002182364555,-7.19062836333408,1.25631146033976e-11,1.29958584380423e-10,15.6278316478825
"GPR182",-1.5603112990556,0.188850522183148,-10.1888132999183,6.5849640355053e-20,2.41700565172071e-18,34.4445477218079
"MS4A2",-1.55986479496131,0.929796665832187,-7.6074652717718,1.06895430725071e-12,1.3206927189092e-11,18.0499765416142
"PI3",1.5579920104536,2.45293262468169,7.52250238927362,1.77700311453717e-12,2.12638894067925e-11,17.5500372952924
"PCDHGA2",-1.55652545131168,1.3244832468602,-8.90820195571488,3.18768959782643e-16,6.96693417416489e-15,26.0535507644465
"HRNBP3",-1.5556514681694,1.31964082705958,-6.21413834167171,2.9389225570473e-09,2.06998351789794e-08,10.2842636279949
"GPR133",-1.55324619516246,1.826067151957,-7.42258741686673,3.2179849287565e-12,3.68650450820764e-11,16.966134322705
"RHCG",1.54771739775726,1.50123710926577,6.63247555795055,3.009301853651e-10,2.47916768818158e-09,12.512939623195
"ZIC2",1.54698409730133,1.46211259860707,5.60677441585921,6.77654548834469e-08,3.77354204821749e-07,7.22699065617192
"GPR22",-1.5464993604518,0.483606746381702,-6.99235270315907,3.94840042511982e-11,3.77977277751019e-10,14.5037447772067
"DLX4",1.54494473568226,1.97631814169441,11.0787649852739,1.4795532670173e-22,7.60573415399631e-21,40.4851032360463
"CRHR1",-1.54310827667201,0.81154093038271,-6.81365983705139,1.09093041022216e-10,9.68429017461971e-10,13.507057502674
"GDAP1L1",-1.54126543437982,0.453053525599137,-8.6608824888134,1.5597356543566e-15,3.01633715652015e-14,24.4857644307073
"FHL5",-1.5405617943067,1.22036269465734,-8.42022476962705,7.17750106194239e-15,1.26207525217453e-13,22.9795084912902
"GPIHBP1",-1.5321239180435,1.46566469191028,-8.38062763660589,9.20977944203558e-15,1.5889235063053e-13,22.7335836688917
"PAK3",-1.53172905718033,0.622686819450582,-8.16901558311516,3.45857237868051e-14,5.46188808799301e-13,21.4288739794132
"MYL3",-1.52984236164037,0.64885565882158,-6.70250842907585,2.03689869336538e-10,1.72750612668375e-09,12.8951905805116
"ADCY2",-1.52776902608213,1.59558549440566,-7.98136762118616,1.10314437688931e-13,1.60270096169405e-12,20.2858692223552
"IGF2AS",-1.5274546644488,0.952883046252191,-7.20323833025894,1.16736297051946e-11,1.21443114191727e-10,15.6999508002096
"PPFIA2",-1.52628584410644,0.725584977576753,-7.77782255063707,3.82412342662265e-13,5.05310892917201e-12,19.061604646909
"DNASE1L3",-1.52573332320574,0.981559259673547,-7.5178466504074,1.82703099631083e-12,2.17978103058968e-11,17.5227320618801
"FXYD1",-1.52555158535538,1.95526481813943,-7.14802614589331,1.60920483030276e-11,1.63607903811457e-10,15.3847308116495
"KCNA4",-1.52424979196763,0.197620820070109,-10.8560613503191,6.88913106685296e-22,3.30530666971795e-20,38.9608620127883
"WSCD2",-1.52119832696566,1.47266631438541,-7.21734460288949,1.07521081825463e-11,1.12729309046041e-10,15.7807154272257
"ZIC1",1.52113850175307,1.55504393472271,4.83848652133264,2.60733220107666e-06,1.09825148795769e-05,3.69502463272853
"CNNM1",-1.52024070096466,1.25364164324311,-7.52883588051048,1.71111421445259e-12,2.05609198183864e-11,17.5871974214641
"LOC283174",-1.51903747579897,1.64114417369938,-7.75990389984412,4.2631019120169e-13,5.58216148410484e-12,18.9546307859373
"GATA5",-1.51892393427069,1.37842280257604,-5.86177718198654,1.86206079798405e-08,1.14188640110093e-07,8.48366351740374
"KCNS2",-1.5164792893023,0.0880099454177003,-11.4112751401716,1.46953644736462e-23,8.60832236943155e-22,42.7741350088864
"CHRDL1",-1.51405891910254,2.10780665765659,-6.6975814513991,2.09376794922124e-10,1.77200831351353e-09,12.8682151179119
"CDO1",-1.51317183232737,1.69877134874426,-7.90338173684153,1.77953315204353e-13,2.49196473570738e-12,19.8148509282478
"DMRT1",1.50982591685232,1.17310812916684,6.49044965833382,6.59030935180004e-10,5.16736668280633e-09,11.7456572017085
"LRFN5",-1.50882934140503,1.47508265255509,-6.36856435979035,1.28077522610386e-09,9.61583516438854e-09,11.0958228339911
"C12orf56",1.50778461238019,1.89020176865128,7.72285565946973,5.33491228889549e-13,6.89127035471366e-12,18.7338735117596
"LINGO2",-1.5063795636153,1.02650587178163,-6.8001198599539,1.17752533556257e-10,1.04025923002724e-09,13.4321860847588
"NRXN1",-1.50578620697334,0.749092179196434,-6.93851574524299,5.37146753378797e-11,5.01810117169038e-10,14.2017980043863
"ZNF280A",1.50520609272644,1.39525893802966,7.48785334984206,2.18438853100973e-12,2.57412943206883e-11,17.3470521341718
"RGS22",-1.50375730724331,1.4362201891134,-5.95661880268655,1.14066040316962e-08,7.27617846922162e-08,8.9611412593312
"CA4",-1.50000700387858,0.780604627976169,-6.90093795811655,6.65338526634975e-11,6.13322811080576e-10,13.9918861580383
"ARHGAP20",-1.49251330409063,1.64155220149643,-9.30556573957356,2.39489966102737e-17,6.21902359141269e-16,28.6113251176994
"NXPH4",1.49250587009206,2.37956301856361,10.4810719684372,9.02277925106556e-21,3.65096435116912e-19,36.4126609480874
"GSTM5",-1.49197481575953,1.94051723282057,-8.91358197186222,3.07883230379844e-16,6.75098473926468e-15,26.0878689883422
"LIN28B",1.49041190115964,1.22052133627845,5.44969437361071,1.47300754463059e-07,7.70775773353703e-07,6.47314042683188
"KNDC1",-1.48905145655157,1.71446600984824,-6.58464772139794,3.92289993449353e-10,3.16835096512942e-09,12.2533604116602
"FAM138F",-1.48696656796319,0.191757903172635,-11.2745394598201,3.80513095012083e-23,2.12992204933013e-21,41.8310293833917
"PCDHGA3",-1.48485962853008,1.03413098003937,-8.92855418608325,2.79493729462773e-16,6.16876028740891e-15,26.1834209657812
"SPC25",1.48246495795607,2.71507934565562,18.9098375822421,1.98862965674353e-46,1.29267342622706e-43,95.0262057643746
"PCDHGA5",-1.48200475551445,1.28891328407302,-7.73872931622235,4.84644993255811e-13,6.29257813086202e-12,18.8283894955559
"HIST1H2BH",1.48091786676372,1.81666155390439,7.06506297278732,2.59989596525512e-11,2.5706822176573e-10,14.9137805765349
"CTNNA3",-1.48085751944935,0.206502448304415,-11.1239150351091,1.08222655030047e-22,5.66440187405318e-21,40.7950259868351
"CASQ2",-1.48050777502064,1.56567238676747,-8.14727905692769,3.95853264897732e-14,6.18359623329783e-13,21.2957874918989
"LGI3",-1.47789268239734,0.645206190685851,-7.20422672276122,1.16065968088608e-11,1.208845009983e-10,15.70560676594
"TIMP4",-1.47714555691492,0.777356060909846,-7.51786367823395,1.82684551295186e-12,2.17978103058968e-11,17.5228319104425
"MCM10",1.47566868883421,2.78916506627003,19.8379121107229,3.75848470224496e-49,5.41922901442137e-46,101.244660438654
"KCND3",-1.47536151045352,0.955010998687534,-7.42165659778064,3.23577226652476e-12,3.70477539447389e-11,16.9607153159398
"DIO3",-1.47445842180845,1.47494633141821,-7.7554172538061,4.38060327782123e-13,5.72090321784677e-12,18.9278662969239
"C9orf44",-1.47008223681568,0.220193871541073,-9.97695229341717,2.75257271811283e-19,9.32220047776331e-18,33.0287516278251
"PABPC5",-1.46671316221436,1.388608177195,-9.11432196796805,8.37018773556089e-17,1.9937074829703e-15,27.37459166833
"WIT1",-1.46078974780032,1.80584616604646,-6.51066087488536,5.89836589918956e-10,4.65926974655307e-09,11.8541911794265
"CLDN6",1.45964956140475,1.82604388699188,4.95978638428977,1.50273407653954e-06,6.63739136994794e-06,4.22607665721316
"CHST8",-1.45921527335813,0.927328194475228,-6.74790347899858,1.57956798392958e-10,1.36560989213353e-09,13.1443189444205
"AJAP1",-1.4581845596327,1.0643354540897,-6.11240794679368,5.04380188072271e-09,3.42214315482974e-08,9.75699237036377
"ZNF727",-1.45582549149066,0.455610373423027,-8.13321404914105,4.31953603129745e-14,6.67507442995973e-13,21.2097659026449
"CCL21",-1.4554074877813,2.17544670039609,-5.76096266549206,3.11723539083004e-08,1.84047495929142e-07,7.98206195926556
"BPI",-1.45248856531531,0.264816362997518,-7.48153006120845,2.26811693696212e-12,2.66500433800139e-11,17.3100648873419
"ADH1A",-1.45239179762023,0.140384211541506,-9.77731932093358,1.05017750200319e-18,3.32737843441293e-17,31.7037675394147
"KLHL33",-1.45149377011672,0.112535309425123,-13.3863742012233,1.31638860896355e-29,1.46555507509527e-27,56.5879156292023
"PLA2G3",1.44687952551275,1.85955702573487,7.20916240653393,1.12775008968499e-11,1.17686649700892e-10,15.7338574727205
"ABCD2",-1.44436094014556,1.20440077399497,-7.83858587622948,2.64293450690902e-13,3.60336760816804e-12,19.425336646568
"FMO2",-1.44152477262909,1.51311757646397,-6.07096360341358,6.27497682427176e-09,4.18698867502981e-08,9.54389047649818
"HIST1H2BO",1.4408950378644,1.11687392578075,9.1994767525926,4.80052930802057e-17,1.18548365301376e-15,27.9239944802547
"MASP1",-1.43839008868443,2.16904893274424,-8.26406852835229,1.91256799015671e-14,3.1231894302794e-13,22.01291462014
"NPY5R",-1.43695597974011,0.207537848681598,-11.5908344703664,4.19866581867787e-24,2.67744667443601e-22,44.016141551303
"ASXL3",-1.43689461395166,1.11033256207261,-6.1944428231071,3.26432596706143e-09,2.28400807507829e-08,10.1817203684914
"CENPA",1.43654066838039,2.80132432093774,19.1114402368869,5.05268319176782e-47,3.91602380758898e-44,96.3850169340089
"PURG",-1.43565039348585,1.11086150297565,-7.48214508004474,2.2598360173832e-12,2.65682354645792e-11,17.313661590007
"CCL14",-1.43513259964962,2.15314048376349,-7.46127209735903,2.55829378664698e-12,2.97473618550048e-11,17.1916867655379
"PHF21B",-1.43477368616908,1.44639450879689,-5.78525511509836,2.75475356082081e-08,1.63797695497492e-07,8.10236287748707
"DUSP9",1.42934386061816,1.72242734076115,7.5174164160219,1.83172370103303e-12,2.18408664494181e-11,17.5202092753003
"PADI3",1.42833433006853,1.27900128281134,5.92040518539645,1.37621954096576e-08,8.65009356519059e-08,8.7781904868514
"INA",1.42694936364666,2.13158487986349,6.84589153294009,9.09229956639391e-11,8.14306349166239e-10,13.6856597119617
"KRT6B",1.42636151331482,1.24799331365456,5.71447962453617,3.94529681366776e-08,2.28584462599825e-07,7.75287882030717
"AVPR1A",-1.42123393799291,1.50734117625515,-7.45905291882481,2.59222946930781e-12,3.01245767220425e-11,17.1787298884976
"FLJ42875",-1.42097193889132,0.472769358385451,-6.77396248527756,1.36441574502983e-10,1.19281308798682e-09,13.2878078963791
"FAM72A",1.41974407011051,1.9676968931479,10.7625572713409,1.3112095637632e-21,6.032462082053e-20,38.3232212984599
"FOXH1",1.41641658085822,1.59830021544844,10.909948891984,4.75131129153997e-22,2.3295297770273e-20,39.3289813466727
"WBSCR28",1.41598170468703,1.34690505917025,6.98193299561263,4.19120018372683e-11,3.9838148538811e-10,14.4451947936254
"HCG4",-1.41585571914451,1.05618416091905,-6.58722785216684,3.86730637511764e-10,3.12595630826296e-09,12.2673329922824
"ABO",-1.41526331510125,1.0774377812977,-6.1615543362601,3.88815114445843e-09,2.68967160013669e-08,10.0109807425687
"C6orf123",-1.41415594173998,0.544004751920459,-6.89149593416762,7.02024007372205e-11,6.4448682335113e-10,13.9392523492142
"CLSPN",1.41391835138483,2.34715535229565,10.3708083996642,1.91351622710973e-20,7.37270850716792e-19,35.6681749082961
"C6orf176",-1.4121734858727,0.690852449055425,-6.29819360578368,1.87298483579208e-09,1.36748251543646e-08,10.7243508600309
"KCNA1",-1.41161168842227,0.142989616110145,-9.64550680640724,2.52974799570944e-18,7.55214101652459e-17,30.8340510335343
"DLGAP2",-1.41056133968993,0.458520524705663,-7.6454889504239,8.50663528572299e-13,1.06536487037044e-11,18.2747159691836
"PEG3",-1.40965369267875,2.17321970120227,-8.4339532331595,6.58233294975346e-15,1.16658391618718e-13,23.0648999775946
"DLGAP5",1.40934145893061,2.9669616865239,15.3914341715215,8.60679143852964e-36,1.45744079225051e-33,70.7229409444757
"NBLA00301",-1.40890628154442,2.04814624330792,-8.31389649654971,1.40021602837024e-14,2.35523816257835e-13,22.3203966513807
"SLC22A3",-1.40770821118411,1.93953009291498,-7.52487351798603,1.7520471041848e-12,2.09901909610154e-11,17.5639472416584
"C17orf93",1.40675318702115,1.12387387206373,5.74315180652629,3.41221785001417e-08,1.99824475139888e-07,7.89408895882127
"PIWIL2",-1.40673697725632,0.530907797491079,-8.96661281295809,2.18497153031512e-16,4.91948171032178e-15,26.4266171635442
"C20orf203",-1.40673014095865,0.515554454167789,-7.68063680499029,6.88386331190735e-13,8.72432261624182e-12,18.4830013249229
"TNNT1",1.40553536148013,2.53250440075553,6.41868206232383,9.75495120752282e-10,7.46854186104834e-09,11.362047286402
"SAA2",1.40221774026245,2.2041247941897,5.91236416884546,1.43465441594073e-08,8.9893411491361e-08,8.73767335629854
"ABCA8",-1.40076138118583,2.00246902149562,-7.08191604118263,2.35908560525559e-11,2.34639358497065e-10,15.0091836611632
"CRABP1",1.4001723022798,2.02598776416814,5.54798049633128,9.07777622110594e-08,4.94796506982704e-07,6.94299080727371
"MTUS2",-1.39957267912052,1.40995711180338,-8.70576653300046,1.17088634373582e-15,2.31545934373116e-14,24.7688341265284
"PTGER3",-1.39932538499927,2.05940641678537,-7.46900841270405,2.44338663541737e-12,2.85264681867297e-11,17.2368729057392
"FMN2",-1.39910500664749,1.44595214072703,-5.64725733335586,5.53423784012346e-08,3.1299586504723e-07,7.42380599323611
"UNC5D",-1.39793917542727,0.503311299592246,-8.04618314702547,7.40072325503422e-14,1.10468129120144e-12,20.6791510479857
"ZFPM2",-1.39791110342956,1.88271455764039,-8.42785992867291,6.84020134522799e-15,1.20592211117838e-13,23.0269912941097
"GSDMC",1.39530823909155,1.35965078293664,7.6843797788096,6.73023298443744e-13,8.54036050814854e-12,18.5052126834434
"VIT",-1.39449097297031,0.486813425460517,-7.69179493951163,6.43582103802959e-13,8.1977389214497e-12,18.5492326627269
"FAM54A",1.38985948057485,2.64635739369845,18.7421877997912,6.23399318471123e-46,3.50059688401144e-43,93.8929705771004
"C2orf54",1.3890419889341,2.50027085342047,9.08716626435804,9.98959248320484e-17,2.36267932076362e-15,27.1998278881206
"TGM7",1.38509796000854,1.1999446347682,6.19531339516691,3.24922379408414e-09,2.27423093694302e-08,10.1862482860892
"ZNF229",-1.38055337232304,1.5885153245377,-6.32054339030331,1.66048292223109e-09,1.22430996582067e-08,10.8420329885769
"LOC158696",-1.38023550579061,0.528716172790506,-7.83432578006857,2.7124117265803e-13,3.69309518258917e-12,19.3997866351095
"PLD5",-1.38010687302804,0.837621222711744,-5.81331425704552,2.3871823189212e-08,1.43465884010084e-07,8.24176560332643
"PM20D1",-1.37947434025424,0.292579754944316,-7.10054198850585,2.11848306756889e-11,2.12280220261465e-10,15.1147806929094
"CAPN13",1.37908613808924,2.71313512689142,7.60305639330981,1.09760229467033e-12,1.35389728762974e-11,18.0239575807433
"CCDC36",-1.37834283544951,0.875861947595166,-8.82291761325099,5.52309129277366e-16,1.16662277401134e-14,25.5107335120725
"ANGPTL1",-1.37778176906959,2.00400084304288,-6.3739493354466,1.2439275051356e-09,9.36360969592359e-09,11.1243616769342
"SHISA9",1.37699019445512,1.70485814892165,6.08508640774594,5.82553094627985e-09,3.89871385249038e-08,9.61639651790216
"PRSS35",-1.37630476061613,1.26415394988757,-6.34523187050896,1.45320815816071e-09,1.08112495935843e-08,10.9723518687608
"ERVFRDE1",-1.3761017592753,0.185986591132894,-8.45132708878572,5.89881258363248e-15,1.0500615933991e-13,23.1730601935976
"MESP2",1.37565560965697,1.61399100999469,8.12070841539616,4.66779267681348e-14,7.20219680172041e-13,21.1333439863156
"HAS1",-1.3750903998838,0.443323548408879,-7.28457347625524,7.25713205901876e-12,7.87074640049984e-11,16.1668954301593
"ATP1A2",-1.37376519992706,1.86719767132094,-5.89712816803315,1.55210951432008e-08,9.66220538247264e-08,8.66100808533256
"GDF10",-1.37234281877927,1.17731987268786,-6.17034699874009,3.71076352231854e-09,2.57403083436285e-08,10.056567180163
"E2F7",1.37208764221567,2.62455442816538,13.5174661034722,5.18696743667831e-30,5.90523055460478e-28,57.5122060644344
